Wavelength,0.0,3.0,5.0,8.0,11.0,13.0,16.0,19.0,21.0,24.0,27.0,29.0,32.0,35.0,37.0,40.0,43.0,45.0,48.0,51.0,53.0,56.0,59.0,61.0,64.0,67.0,69.0,72.0,75.0,77.0,80.0,83.0,85.0,88.0,91.0,93.0,96.0,98.0,101.0,104.0,106.0,109.0,112.0,115.0,118.0,120.0,123.0,126.0,128.0,131.0,134.0,136.0,139.0,142.0,144.0,147.0,150.0,152.0,155.0,158.0,161.0,163.0,166.0,169.0,171.0,174.0,176.0,179.0,182.0,185.0,188.0,190.0,193.0,196.0,198.0,201.0,204.0,206.0,209.0,212.0,214.0,217.0,220.0,223.0,225.0,228.0,231.0,233.0,236.0,239.0,241.0,244.0,247.0,250.0,252.0,255.0,258.0,261.0,263.0,266.0,269.0,272.0,274.0
430.1,264.4132412347882,265.29977267785614,265.10405676101294,264.96424323363044,264.82747137803443,265.0798783904517,265.05061257684747,264.2711360029766,264.3371508462373,264.3279466065202,264.9445145079719,264.81543334572103,265.1077675121647,264.83283087816943,264.4443178373738,265.72149669611406,264.6593484315928,265.08214673800285,264.94090039325806,265.87003750801813,264.75916557095945,265.6703966312185,265.11423458465674,264.68642855501145,265.174340675104,265.0966441276379,265.4291417437688,264.77131658830797,261.7733507054761,253.82711973906672,248.66629774067312,243.1021982492646,236.83939071330957,231.51660694340276,225.89547495538326,222.01815881065573,217.9601324993933,214.20426766336823,209.55384114706808,204.929506966038,201.90230498406612,196.689969931703,191.62020328531256,185.90162039060414,182.1566944201195,177.29203978018774,174.1262498124858,170.57376177389594,165.67411601918639,162.0735226550264,158.1382452406999,154.55781552912086,151.40973038607478,148.9168336135856,144.83937584507294,141.15096145082902,138.05578697828827,134.20807669101487,131.2249733516188,127.62554847585605,125.32912756056172,121.80267447733877,119.76655601897357,116.779517189556,114.15855338354424,112.06640955299378,109.33086716098634,106.64668803193712,104.71385341101723,103.01055657487811,100.60516872073526,98.85413308174819,97.27216421177911,95.31551495400376,93.47228750145197,91.82268574647011,89.81425077664267,89.20461437758897,87.48259986554268,87.16320195233388,85.74122447228828,84.17364483070082,83.46474742407528,81.68805305624639,82.54358193408294,81.66469618011541,81.06080363128001,80.01386025350084,80.06944526069304,79.86733023702766,79.42135333580805,79.37884310237362,79.69818724067781,79.76476118374495,80.37777911736353,80.22620335064497,81.10118151005511,81.44131615545271,82.79593771098851,83.57804278470027,85.03229059256992,85.78568882273666,86.58875470754955
430.47,275.2839901601007,275.89041651581283,275.8346652978322,275.59491453181136,275.58825891923726,275.70051068047087,275.64144021831316,274.91164103435744,275.0777180899486,275.0086036219864,275.6451666382824,275.556061867941,275.7484744787642,275.61351612168914,275.06514422847283,276.3721152483133,275.3399244125677,275.81280542562536,275.551462816076,276.5408221432161,275.55988449832716,276.31103598694733,275.74490054951815,275.40716652604044,275.7348065153701,275.7572611303553,276.1696912720399,275.3020668231128,272.2140793229131,263.9778377075912,258.60696914634434,252.8127264960501,246.3699628598313,240.99699001002992,234.99599173397758,230.93862647553092,226.6705946586344,222.7447171756596,217.88427902072058,213.20992302362382,209.99274137013253,204.5403400662622,199.30064515464343,193.3120376694187,189.54707112268207,184.4822391859733,181.2767204331585,177.51411693544617,172.4944879928043,168.56395760051373,164.52862838109252,160.81796299042355,157.4499422515853,154.8871535567482,150.63961190811972,146.87118649220935,143.65599887819084,139.65818021202216,136.3951861620991,132.7658542352205,130.33928150791542,126.61290882517744,124.44668920338987,121.47985130661004,118.74873687691036,116.41660739587363,113.63093890324643,110.92677834106206,108.95381208385061,107.15048570532159,104.59503037761942,102.64431867811814,101.11244189381915,99.2256476224087,97.14242145654646,95.47295858702293,93.30445584670696,92.68471089456887,90.94281223443369,90.65333657695942,89.11149446186658,87.44390579218708,86.78492418125205,84.9881031788506,85.65376291510492,84.84495321350616,84.15108647107411,83.19408368412533,83.07968191674198,82.9376011188399,82.52148673049277,82.49925687826462,82.66861517462587,82.77511249325013,83.39817586429899,83.4265926437723,84.11148630235377,84.59171914171151,85.90624076116339,86.7384072930162,88.15268906550827,89.15615772000629,89.8891609052965
430.85,286.28475932663787,286.8210777547955,286.77529028159245,286.4156039731864,286.54906774533754,286.6511600594094,286.6322902284671,286.02215971523503,286.13830066457103,285.92927839462743,286.6158363937364,286.596707377248,286.82920055256903,286.7242198853039,286.1259929544665,287.1827505181396,286.22051596059606,286.773481915616,286.65204043951064,287.4016279847707,286.5506228561643,287.1916926225609,286.6155845134299,286.29792444223233,286.78528494591365,286.52789480882177,287.0702556524265,286.372837334534,283.0448276327131,274.49857508067043,268.6576586981148,262.83326901977574,255.9305504697726,250.35738342980923,244.36652247956096,240.16910677999735,235.56106930866576,231.54517883693183,226.43472872879613,221.5503503260092,218.07318955041688,212.5407202044581,207.01109896638866,200.912466226039,196.97745800639504,191.63244398110442,188.4072037733088,184.27448169595712,179.16487001976324,175.1244043012845,170.9090218766309,166.9081144371669,163.49015984319072,160.77748214702325,156.32985435124883,152.5114176157891,149.27621650511776,144.99828653089443,141.62540472421392,137.79616825835146,135.25943961600845,131.39314950674145,129.01682598738495,125.97019445385462,123.10892532955663,120.63681058585829,117.93101258448655,115.02687109097423,112.94376963973357,111.11041292037172,108.40488829550046,106.41450929060616,104.68272708077916,102.77578387644624,100.6025590320489,98.88323880164472,96.67466645920541,95.9648100201158,94.17303034302446,93.70347484008838,92.17177174846051,90.42417380668653,89.6251057156498,88.0181546561198,88.59394878750601,87.64521719374525,87.091376955187,85.99431315341542,85.86992496890034,85.73787932178223,85.46162373043927,85.29968183728778,85.48905467435628,85.65547329760682,86.2085833341246,86.16699245833553,86.97179933228213,87.50213301949086,88.75655200188353,89.54878165290822,91.08309830798547,92.15663929017506,92.85957808136104
431.22,297.9655082519503,298.54172159275237,298.5458988184116,298.12627527136743,298.1798552865404,298.3317923494285,298.3931178699329,297.7326647466158,297.82886790828235,297.6699354100937,298.38648852404685,298.44733589946793,298.5299075191685,298.5849051288235,297.58681934556546,298.83336907033885,297.89109194157095,298.44414060323857,298.37260286232856,299.09241261996874,298.341341783532,298.9823319782897,298.3662504782913,297.83866241326143,298.52575078617974,298.2085118115392,298.8208051806977,298.17358756933885,294.5055562501501,285.799293049195,279.66833010378605,273.6137972665612,266.4211226162944,260.4577664964364,254.32703925815534,250.0095744448725,245.01153146790685,240.9656283492232,235.54516660244866,230.73076638359504,227.02362593648326,221.19109033901725,215.5015408357195,209.1128835048535,204.89783470895765,199.5626433868899,196.0276743939815,191.60483685750728,186.57524199338118,182.18483924677184,177.90940501702357,173.78826189846959,170.14037170870122,167.42780209018576,162.72009041429556,158.6916426571694,155.38642840502033,150.94839005190167,147.4756175346942,143.40647401771588,140.65959356336217,136.69338385458013,134.21695917180125,131.07052857090864,128.01910882292268,125.47700842873815,122.66108432674659,119.72696140009919,117.46372831256693,115.57034205081519,112.6547499523846,110.70469488697609,108.91300476281916,106.95591654485119,104.7026929871434,102.81351164219751,100.50487152926968,99.76490653709567,97.9732427119155,97.3936094647139,95.82204173803879,94.09443476817276,93.14528247282661,91.54820477872397,92.11412976852802,91.05547422713602,90.47165979498118,89.44453658403995,89.30016162494928,89.00815020359448,88.82175712512401,88.50009561317884,88.72948260830432,88.96582460711198,89.57898008106008,89.46738175146288,90.35210412458079,90.88253600574967,92.17685505205836,92.95914616122408,94.50349678092377,95.62710818744472,96.42998427910806
431.59,310.79625717726276,311.03236543070915,311.1465073552308,310.66694656954843,310.6906428277432,310.84242463944764,310.90394551139855,310.3131697779966,310.50943515199367,310.34059242556,310.97714065435736,310.95796442168796,311.14061448576797,311.2955903723432,310.1976457366645,311.38398762253814,310.471667922546,310.994799290861,310.88316528514645,311.73319725516666,310.81206071089974,311.5429713340186,311.02691644315274,310.3294003842904,311.0562166264459,310.6691288142566,311.1513547089688,310.6643378041437,306.786284867587,297.8000110177195,291.50900150945733,285.1843255133467,277.89169476281614,271.4081495630636,265.05755603674965,260.47004210974774,255.36199362714794,251.07607786151456,245.28560447610118,240.62118244118082,236.55406232254967,230.70146047357642,224.7819827050504,217.9333007836681,213.65821141152026,208.06284279267547,204.3681450146542,199.88519201905743,194.56561396699905,190.03527419225918,185.76978815741623,181.26840935977222,177.56058357421176,174.57812203334836,169.72032647734233,165.5018676985497,161.9966403049229,157.4284935729089,153.86583034517446,149.6467797770803,146.75974751071593,142.71361820241884,140.12709235621756,136.70086268796263,133.55929231628878,130.93720627161798,128.07115606900672,124.95705170922415,122.70368698540034,120.53027118125866,117.6746116092688,115.52488048334601,113.7532824448592,111.69604921325617,109.36282694223783,107.43378448275033,105.06507659933399,104.12500305407559,102.25345508080648,101.63374408933944,100.03231172761713,98.13469572965909,97.22545923000337,95.60825490132817,96.02431074955001,95.1057312605268,94.33194263477526,93.4347600146645,93.19039828099821,92.92842108540677,92.71189051980875,92.30050938906979,92.63991054225232,92.88617591661719,93.39937682799555,93.44777104459024,94.19240891687946,94.78293899200844,96.19715810223326,96.86951066954003,98.48389525386213,99.71757708471429,100.30039047685509
431.96,322.6670061025752,323.1330092686659,323.15711589205,322.61761786772945,322.731430368946,322.7430569294668,323.0847731528642,322.39367480937733,322.630002395705,322.2612494410262,322.96779278466784,322.80859294390785,323.29132145236747,323.4562756158628,322.2884721277636,323.38460617473737,322.50224390352093,323.0954579784835,322.9737277079644,323.88398189036457,322.8927796382674,323.54361068974754,323.20758240801416,322.3101383553194,323.066682466712,322.68974581697387,323.25190423723996,322.47508803894857,318.617013485024,309.26072898624403,302.78967291512856,296.2448537601322,288.58226690933793,281.8185326296908,275.22807281534404,270.51050977462285,265.182455786389,260.726527373806,254.67604234975366,249.86159849876663,245.634498708616,239.53183060813564,233.35242457438127,226.35371806248259,221.79858811408283,216.123042198461,212.21861563532687,207.4755471806076,202.095985940617,197.3057091377465,192.96017129780887,188.20855682107492,184.40079543972226,181.37844197651089,176.30056254038905,171.80209273992995,167.99685220482547,163.47859709391616,159.74604315565475,155.52708553644467,152.41990145806966,148.19385255025747,145.5372255406338,141.95119680501662,138.64947580965483,136.02740411449784,132.93122781126684,129.80714201834908,127.2736456582337,125.16020031170217,122.24447326615294,119.89506607971595,118.0335601268992,116.0261818816611,113.45296089733236,111.47405732330316,109.02528166939825,108.01509957105546,106.20366744969755,105.393878713965,103.73258171719542,101.86495669114538,100.73563598718016,99.29830502393239,99.57449173057208,98.55598829391752,97.77222547456938,96.97498344528907,96.68063493704716,96.46869196721903,96.06202391449352,95.82092316496085,96.08033847620035,96.26652722612235,96.89977357493103,96.93816033771753,97.6527137091781,98.31334197826729,99.7274611524081,100.3398751778559,101.96429372680046,103.27804598198392,103.95079667460206
432.33,336.1477550278877,336.7836531066227,336.6377244288692,335.95828916591046,336.1922179101489,336.1936892194859,336.48560079433,335.82417984075823,336.0305696394163,335.5319064564925,336.3484449149783,336.3392214661279,336.6220284189668,336.7769608593825,335.7292985188626,336.9852247269367,335.96281988449584,336.54611666610606,336.40429013078233,337.14476652556255,336.23349856563516,336.9542500454764,336.6982483728756,335.5808763263484,336.6271483069781,336.00036281969136,336.5724537655111,335.8558382737534,331.7877421024609,322.13144695476865,315.50034432079974,308.4853820069177,300.64283905585967,293.45891569631806,286.64858959393837,281.68097743949806,276.21291794563007,271.4569768860974,265.08648022340617,260.2620145563524,255.6849350946824,249.3922007426948,243.05286644371213,235.87413534129715,230.84896481664546,225.0132416042466,221.03908625599954,216.06590234215776,210.4863579142349,205.4561440832338,200.91055443820153,195.95870428237762,192.06100730523278,188.92876191967346,183.60079860343583,178.77231778131028,174.84706410472805,170.1187006149234,166.386255966135,161.83739129580908,158.6700554054234,154.15408689809618,151.3973587250501,147.74153092207064,144.26965930302092,141.53760195737766,138.28129955352688,135.08723232747408,132.50360433106712,130.2501294421457,127.25433492303708,124.73525167608585,122.82383780893923,120.71631455006607,117.9930948524268,115.94433016385594,113.34548673946259,112.24519608803539,110.27387981858854,109.55401333859055,107.84285170677367,105.97521765263161,104.68581274435692,103.2683551465366,103.5746727115941,102.42624532730827,101.5225083143635,100.91520687591361,100.44087159309606,100.22896284903129,99.75215730917827,99.51133694085183,99.76076641014839,99.94687853562755,100.58017032186652,100.7285496308449,101.41301850147676,102.16374496452607,103.47776420258293,104.10023968617182,105.89469219973881,107.1085148792535,107.91120287234912
432.7,349.0385039532002,349.5442969445795,349.6083329656884,348.8489604640914,348.9730054513517,349.13432150950507,349.13642843579566,348.63468487213896,348.9311368831275,348.51256347195874,349.2090970452888,349.19984998834786,349.5327353855664,349.68764610290214,348.64012490996174,350.0958432791359,348.67339586547075,349.29677535372855,349.3248525536002,350.1655511607605,349.05421749300297,349.71488940120526,349.598914337737,348.21161429737737,349.6876141472443,348.84097982240877,349.2230032937823,348.61658850855827,344.44847071989784,334.4321649232931,327.46101572647103,320.29591025370314,312.15341120238145,304.7392987629452,297.5891063725327,292.3614451043733,286.71338010487113,281.71742639838874,275.1569180970587,270.14243061393825,265.38537148074874,258.93257087725397,252.423308313043,244.86455262011162,239.58934151920806,233.45344101003212,229.51955687667225,224.23625750370792,218.48672988785282,213.24657902872113,208.56093757859415,203.41885174368036,199.3812191707433,195.84908186283604,190.50103466648264,185.55254282269053,181.2472760046306,176.6488041359306,172.6064687766153,167.92769705517344,164.6902093527771,160.0043212459348,157.11749190946637,153.25186503912462,149.589842796387,146.93779980025747,143.441371295787,140.05732263659903,137.5635630039005,135.1700585725892,131.94419657992123,129.2854372724558,127.38411549097927,125.10644721847103,122.38322880752133,120.31460300440875,117.49569180952685,116.40529260501529,114.24409218747954,113.60414796321604,111.71312169635195,109.87547861411792,108.4259895015337,107.0884052691408,107.30485369261615,106.176502360699,105.24279115415766,104.61543030653814,104.09110824914498,103.79923373084355,103.31229070386303,103.09175071674284,103.23119434409648,103.61722984513275,104.19056706880201,104.32893892397226,105.04332329377542,105.8841479507849,107.14806725275781,107.74060419448776,109.7350906726771,110.90898377652314,111.75160907009612
433.08,364.43927311973744,364.7449581835622,364.9989579494487,364.0696499054665,364.11381427745187,364.4449708884436,364.17727844594964,363.9352035530166,364.29171945775,363.72323824459966,364.5397668007427,364.3804954976548,364.7634614593711,364.6283498665168,363.7809736359553,365.31647854896227,363.90398741349907,364.3974518437192,364.4854301770348,365.2263570023152,364.39495585084,364.9055460368188,364.78959830164877,363.30237221356936,364.8880925777878,364.09161350087527,364.53356767416886,363.83735901997943,359.45921902969803,348.9529022963724,341.6217052782415,334.2464527774289,325.8139988123228,317.94969218272445,310.56963711811613,304.9619254088396,299.17385475490255,293.87788805966096,287.03736780513424,282.01285791632364,276.7858196610331,270.13295101544986,263.29376212478826,255.61498117673196,250.109728402921,243.6636458051632,239.52004021682257,233.8066222642189,227.8971119148118,222.5570257294919,217.61133107413255,212.18900319042365,207.9514367623487,204.2094104531111,198.76127710961174,193.57277394627033,189.16749363155756,184.1389104548029,180.00668733873016,175.22801107830446,171.73036746087013,166.94456192749882,163.88762869346152,159.77220818636926,156.14003124903326,153.25800299024215,149.6814449770271,146.10741538651115,143.43352055978346,140.9199857876393,137.57405449780225,134.65562788494384,132.8644006779393,130.4365834725086,127.54336638302374,125.36488321903056,122.4559024220253,121.1853917305622,119.03431029607034,118.404286226345,116.20339898294588,114.53574662861732,112.9561710359315,111.55845674640995,111.68503956501718,110.54676634093815,109.67308163827056,108.96565977582824,108.33135130130336,108.10951193378588,107.63242770380953,107.26217567576606,107.40163384382683,107.76759064948939,108.47097453862759,108.68933873853544,109.28363632370377,110.30456182856423,111.58837849347796,112.28097855437974,114.0654999151543,115.3594653466919,116.26202624616062
