#Filename 	 Year 	 Month 	 Day 	 Hr:Min:Sec 	 Int Time 	 Units 	 Spec_Avgs 	 Boxcar 
sammy00080.txt	2012	May	02	20:35:45	133000	(usec)	50	10
sammy00081.txt	2012	May	02	20:35:52	133000	(usec)	50	10
sammy00082.txt	2012	May	02	20:35:58	133000	(usec)	50	10
sammy00083.txt	2012	May	02	20:36:05	133000	(usec)	50	10
sammy00084.txt	2012	May	02	20:36:12	133000	(usec)	50	10
sammy00085.txt	2012	May	02	20:36:19	133000	(usec)	50	10
sammy00086.txt	2012	May	02	20:36:26	133000	(usec)	50	10
sammy00087.txt	2012	May	02	20:36:33	133000	(usec)	50	10
sammy00088.txt	2012	May	02	20:36:39	133000	(usec)	50	10
sammy00089.txt	2012	May	02	20:36:46	133000	(usec)	50	10
sammy00090.txt	2012	May	02	20:36:53	133000	(usec)	50	10
sammy00091.txt	2012	May	02	20:37:00	133000	(usec)	50	10
sammy00092.txt	2012	May	02	20:37:07	133000	(usec)	50	10
sammy00093.txt	2012	May	02	20:37:14	133000	(usec)	50	10
sammy00094.txt	2012	May	02	20:37:20	133000	(usec)	50	10
sammy00095.txt	2012	May	02	20:37:27	133000	(usec)	50	10
sammy00096.txt	2012	May	02	20:37:34	133000	(usec)	50	10
sammy00097.txt	2012	May	02	20:37:41	133000	(usec)	50	10
sammy00098.txt	2012	May	02	20:37:48	133000	(usec)	50	10
sammy00099.txt	2012	May	02	20:37:55	133000	(usec)	50	10
sammy00100.txt	2012	May	02	20:38:01	133000	(usec)	50	10
sammy00101.txt	2012	May	02	20:38:08	133000	(usec)	50	10
sammy00102.txt	2012	May	02	20:38:15	133000	(usec)	50	10
sammy00103.txt	2012	May	02	20:38:22	133000	(usec)	50	10
sammy00104.txt	2012	May	02	20:38:29	133000	(usec)	50	10
sammy00105.txt	2012	May	02	20:38:35	133000	(usec)	50	10
sammy00106.txt	2012	May	02	20:38:42	133000	(usec)	50	10
sammy00107.txt	2012	May	02	20:38:49	133000	(usec)	50	10
sammy00108.txt	2012	May	02	20:38:56	133000	(usec)	50	10
sammy00109.txt	2012	May	02	20:39:03	133000	(usec)	50	10
sammy00110.txt	2012	May	02	20:39:09	133000	(usec)	50	10
sammy00111.txt	2012	May	02	20:39:16	133000	(usec)	50	10
sammy00112.txt	2012	May	02	20:39:23	133000	(usec)	50	10
sammy00113.txt	2012	May	02	20:39:30	133000	(usec)	50	10
sammy00114.txt	2012	May	02	20:39:37	133000	(usec)	50	10
sammy00115.txt	2012	May	02	20:39:43	133000	(usec)	50	10
sammy00116.txt	2012	May	02	20:39:50	133000	(usec)	50	10
sammy00117.txt	2012	May	02	20:39:57	133000	(usec)	50	10
sammy00118.txt	2012	May	02	20:40:04	133000	(usec)	50	10
sammy00119.txt	2012	May	02	20:40:11	133000	(usec)	50	10
sammy00120.txt	2012	May	02	20:40:17	133000	(usec)	50	10
sammy00121.txt	2012	May	02	20:40:24	133000	(usec)	50	10
sammy00122.txt	2012	May	02	20:40:31	133000	(usec)	50	10
sammy00123.txt	2012	May	02	20:40:38	133000	(usec)	50	10
sammy00124.txt	2012	May	02	20:40:45	133000	(usec)	50	10
sammy00125.txt	2012	May	02	20:40:52	133000	(usec)	50	10
sammy00126.txt	2012	May	02	20:40:58	133000	(usec)	50	10
sammy00127.txt	2012	May	02	20:41:05	133000	(usec)	50	10
sammy00128.txt	2012	May	02	20:41:12	133000	(usec)	50	10
sammy00129.txt	2012	May	02	20:41:19	133000	(usec)	50	10
sammy00130.txt	2012	May	02	20:41:26	133000	(usec)	50	10
sammy00131.txt	2012	May	02	20:41:32	133000	(usec)	50	10
sammy00132.txt	2012	May	02	20:41:39	133000	(usec)	50	10
sammy00133.txt	2012	May	02	20:41:46	133000	(usec)	50	10
sammy00134.txt	2012	May	02	20:41:53	133000	(usec)	50	10
sammy00135.txt	2012	May	02	20:42:00	133000	(usec)	50	10
sammy00136.txt	2012	May	02	20:42:06	133000	(usec)	50	10
sammy00137.txt	2012	May	02	20:42:13	133000	(usec)	50	10
sammy00138.txt	2012	May	02	20:42:20	133000	(usec)	50	10
sammy00139.txt	2012	May	02	20:42:27	133000	(usec)	50	10
sammy00140.txt	2012	May	02	20:42:34	133000	(usec)	50	10
sammy00141.txt	2012	May	02	20:42:40	133000	(usec)	50	10
sammy00142.txt	2012	May	02	20:42:47	133000	(usec)	50	10
sammy00143.txt	2012	May	02	20:42:54	133000	(usec)	50	10
sammy00144.txt	2012	May	02	20:43:01	133000	(usec)	50	10
sammy00145.txt	2012	May	02	20:43:08	133000	(usec)	50	10
sammy00146.txt	2012	May	02	20:43:15	133000	(usec)	50	10
sammy00147.txt	2012	May	02	20:43:21	133000	(usec)	50	10
sammy00148.txt	2012	May	02	20:43:28	133000	(usec)	50	10
sammy00149.txt	2012	May	02	20:43:35	133000	(usec)	50	10
sammy00150.txt	2012	May	02	20:43:42	133000	(usec)	50	10
sammy00151.txt	2012	May	02	20:43:49	133000	(usec)	50	10
sammy00152.txt	2012	May	02	20:43:55	133000	(usec)	50	10
sammy00153.txt	2012	May	02	20:44:02	133000	(usec)	50	10
sammy00154.txt	2012	May	02	20:44:09	133000	(usec)	50	10
sammy00155.txt	2012	May	02	20:44:16	133000	(usec)	50	10
sammy00156.txt	2012	May	02	20:44:23	133000	(usec)	50	10
sammy00157.txt	2012	May	02	20:44:29	133000	(usec)	50	10
sammy00158.txt	2012	May	02	20:44:36	133000	(usec)	50	10
