#Filename 	 Year 	 Month 	 Day 	 Hr:Min:Sec 	 Int Time 	 Units 	 Spec_Avgs 	 Boxcar 
f4_bsa00069.txt	2012	Sep	04	20:35:38	98000	(usec)	30	10
f4_bsa00070.txt	2012	Sep	04	20:35:41	98000	(usec)	30	10
f4_bsa00071.txt	2012	Sep	04	20:35:44	98000	(usec)	30	10
f4_bsa00072.txt	2012	Sep	04	20:35:47	98000	(usec)	30	10
f4_bsa00073.txt	2012	Sep	04	20:35:50	98000	(usec)	30	10
f4_bsa00074.txt	2012	Sep	04	20:35:53	98000	(usec)	30	10
f4_bsa00075.txt	2012	Sep	04	20:35:56	98000	(usec)	30	10
f4_bsa00076.txt	2012	Sep	04	20:35:59	98000	(usec)	30	10
f4_bsa00077.txt	2012	Sep	04	20:36:02	98000	(usec)	30	10
f4_bsa00078.txt	2012	Sep	04	20:36:05	98000	(usec)	30	10
f4_bsa00079.txt	2012	Sep	04	20:36:08	98000	(usec)	30	10
f4_bsa00080.txt	2012	Sep	04	20:36:11	98000	(usec)	30	10
f4_bsa00081.txt	2012	Sep	04	20:36:14	98000	(usec)	30	10
f4_bsa00082.txt	2012	Sep	04	20:36:17	98000	(usec)	30	10
f4_bsa00083.txt	2012	Sep	04	20:36:20	98000	(usec)	30	10
f4_bsa00084.txt	2012	Sep	04	20:36:23	98000	(usec)	30	10
f4_bsa00085.txt	2012	Sep	04	20:36:26	98000	(usec)	30	10
f4_bsa00086.txt	2012	Sep	04	20:36:29	98000	(usec)	30	10
f4_bsa00087.txt	2012	Sep	04	20:36:32	98000	(usec)	30	10
f4_bsa00088.txt	2012	Sep	04	20:36:35	98000	(usec)	30	10
f4_bsa00089.txt	2012	Sep	04	20:36:38	98000	(usec)	30	10
f4_bsa00090.txt	2012	Sep	04	20:36:41	98000	(usec)	30	10
f4_bsa00091.txt	2012	Sep	04	20:36:44	98000	(usec)	30	10
f4_bsa00092.txt	2012	Sep	04	20:36:47	98000	(usec)	30	10
f4_bsa00093.txt	2012	Sep	04	20:36:50	98000	(usec)	30	10
