#Filename 	 Year 	 Month 	 Day 	 Hr:Min:Sec 	 Int Time 	 Units 	 Spec_Avgs 	 Boxcar 
sam00761.txt	2012	Sep	04	20:05:48	98000	(usec)	5	10
sam00771.txt	2012	Sep	04	20:05:53	98000	(usec)	5	10
sam00781.txt	2012	Sep	04	20:05:58	98000	(usec)	5	10
sam00791.txt	2012	Sep	04	20:06:03	98000	(usec)	5	10
sam00801.txt	2012	Sep	04	20:06:08	98000	(usec)	5	10
sam00811.txt	2012	Sep	04	20:06:13	98000	(usec)	5	10
sam00821.txt	2012	Sep	04	20:06:18	98000	(usec)	5	10
sam00831.txt	2012	Sep	04	20:06:23	98000	(usec)	5	10
sam00841.txt	2012	Sep	04	20:06:28	98000	(usec)	5	10
sam00851.txt	2012	Sep	04	20:06:34	98000	(usec)	5	10
sam00861.txt	2012	Sep	04	20:06:40	98000	(usec)	5	10
sam00871.txt	2012	Sep	04	20:06:45	98000	(usec)	5	10
sam00881.txt	2012	Sep	04	20:06:50	98000	(usec)	5	10
sam00891.txt	2012	Sep	04	20:06:55	98000	(usec)	5	10
sam00901.txt	2012	Sep	04	20:07:05	98000	(usec)	5	10
sam00911.txt	2012	Sep	04	20:07:16	98000	(usec)	5	10
sam00921.txt	2012	Sep	04	20:07:27	98000	(usec)	5	10
sam00931.txt	2012	Sep	04	20:07:32	98000	(usec)	5	10
sam00941.txt	2012	Sep	04	20:07:38	98000	(usec)	5	10
sam00951.txt	2012	Sep	04	20:07:48	98000	(usec)	5	10
sam00961.txt	2012	Sep	04	20:07:54	98000	(usec)	5	10
sam00971.txt	2012	Sep	04	20:08:00	98000	(usec)	5	10
sam00981.txt	2012	Sep	04	20:08:10	98000	(usec)	5	10
sam00991.txt	2012	Sep	04	20:08:16	98000	(usec)	5	10
sam01001.txt	2012	Sep	04	20:08:21	98000	(usec)	5	10
sam01011.txt	2012	Sep	04	20:08:26	98000	(usec)	5	10
sam01021.txt	2012	Sep	04	20:08:37	98000	(usec)	5	10
sam01031.txt	2012	Sep	04	20:08:43	98000	(usec)	5	10
sam01041.txt	2012	Sep	04	20:08:48	98000	(usec)	5	10
sam01051.txt	2012	Sep	04	20:08:59	98000	(usec)	5	10
sam01061.txt	2012	Sep	04	20:09:05	98000	(usec)	5	10
sam01071.txt	2012	Sep	04	20:09:10	98000	(usec)	5	10
sam01081.txt	2012	Sep	04	20:09:15	98000	(usec)	5	10
sam01091.txt	2012	Sep	04	20:09:20	98000	(usec)	5	10
sam01101.txt	2012	Sep	04	20:09:25	98000	(usec)	5	10
sam01111.txt	2012	Sep	04	20:09:30	98000	(usec)	5	10
sam01121.txt	2012	Sep	04	20:09:35	98000	(usec)	5	10
sam01131.txt	2012	Sep	04	20:09:40	98000	(usec)	5	10
sam01141.txt	2012	Sep	04	20:09:45	98000	(usec)	5	10
sam01151.txt	2012	Sep	04	20:09:50	98000	(usec)	5	10
sam01161.txt	2012	Sep	04	20:09:55	98000	(usec)	5	10
sam01171.txt	2012	Sep	04	20:10:00	98000	(usec)	5	10
sam01181.txt	2012	Sep	04	20:10:05	98000	(usec)	5	10
sam01191.txt	2012	Sep	04	20:10:10	98000	(usec)	5	10
sam01201.txt	2012	Sep	04	20:10:15	98000	(usec)	5	10
sam01211.txt	2012	Sep	04	20:10:20	98000	(usec)	5	10
sam01221.txt	2012	Sep	04	20:10:25	98000	(usec)	5	10
sam01231.txt	2012	Sep	04	20:10:30	98000	(usec)	5	10
sam01241.txt	2012	Sep	04	20:10:35	98000	(usec)	5	10
sam01251.txt	2012	Sep	04	20:10:40	98000	(usec)	5	10
sam01261.txt	2012	Sep	04	20:10:45	98000	(usec)	5	10
sam01271.txt	2012	Sep	04	20:10:50	98000	(usec)	5	10
sam01281.txt	2012	Sep	04	20:10:55	98000	(usec)	5	10
sam01291.txt	2012	Sep	04	20:11:00	98000	(usec)	5	10
sam01301.txt	2012	Sep	04	20:11:05	98000	(usec)	5	10
sam01311.txt	2012	Sep	04	20:11:10	98000	(usec)	5	10
sam01321.txt	2012	Sep	04	20:11:15	98000	(usec)	5	10
sam01331.txt	2012	Sep	04	20:11:20	98000	(usec)	5	10
sam01341.txt	2012	Sep	04	20:11:25	98000	(usec)	5	10
sam01351.txt	2012	Sep	04	20:11:30	98000	(usec)	5	10
sam01361.txt	2012	Sep	04	20:11:35	98000	(usec)	5	10
sam01371.txt	2012	Sep	04	20:11:40	98000	(usec)	5	10
sam01381.txt	2012	Sep	04	20:11:45	98000	(usec)	5	10
sam01391.txt	2012	Sep	04	20:11:50	98000	(usec)	5	10
sam01401.txt	2012	Sep	04	20:11:55	98000	(usec)	5	10
