SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Fri Feb 01 14:57:23 EST 2013
User: group
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: USB2E7196
Integration Time (usec): 35000 (USB2E7196)
Spectra Averaged: 100 (USB2E7196)
Boxcar Smoothing: 10 (USB2E7196)
Correct for Electrical Dark: No (USB2E7196)
Strobe/Lamp Enabled: No (USB2E7196)
Correct for Detector Non-linearity: No (USB2E7196)
Correct for Stray Light: No (USB2E7196)
Number of Pixels in Processed Spectrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
339.09	0.00
339.48	215.48
339.86	216.93
340.24	218.47
340.63	219.70
341.01	222.55
341.39	222.44
341.78	223.81
342.16	224.84
342.54	225.34
342.93	213.71
343.31	224.53
343.69	225.09
344.07	225.53
344.46	225.93
344.84	226.29
345.22	226.51
345.60	226.73
345.99	226.92
346.37	227.03
346.75	227.14
347.13	227.23
347.52	227.27
347.90	227.35
348.28	227.40
348.66	227.47
349.05	227.45
349.43	227.47
349.81	227.50
350.19	227.49
350.57	227.55
350.96	227.61
351.34	227.67
351.72	227.73
352.10	227.85
352.48	227.94
352.87	228.03
353.25	228.12
353.63	228.22
354.01	228.28
354.39	228.35
354.77	228.43
355.15	228.49
355.54	228.55
355.92	228.60
356.30	228.66
356.68	228.81
357.06	228.90
357.44	228.93
357.82	228.99
358.20	229.07
358.58	229.13
358.97	229.19
359.35	229.26
359.73	229.31
360.11	229.37
360.49	229.42
360.87	229.43
361.25	229.47
361.63	229.51
362.01	229.55
362.39	229.61
362.77	229.63
363.15	229.68
363.53	229.72
363.91	229.74
364.29	229.76
364.67	229.65
365.05	229.66
365.43	229.70
365.81	229.74
366.19	229.79
366.57	229.84
366.95	229.83
367.33	229.79
367.71	229.77
368.09	229.73
368.47	229.70
368.85	229.70
369.23	229.64
369.61	229.57
369.99	229.55
370.37	229.51
370.75	229.49
371.13	229.44
371.51	229.36
371.89	229.32
372.27	229.27
372.65	229.21
373.03	229.17
373.41	229.07
373.78	228.99
374.16	228.86
374.54	228.76
374.92	228.68
375.30	228.62
375.68	228.52
376.06	228.48
376.44	228.41
376.82	228.32
377.19	228.25
377.57	228.16
377.95	228.06
378.33	227.96
378.71	227.82
379.09	227.73
379.47	227.70
379.84	227.61
380.22	227.52
380.60	227.43
380.98	227.35
381.36	227.27
381.73	227.19
382.11	227.13
382.49	227.06
382.87	226.98
383.25	226.89
383.62	226.95
384.00	226.87
384.38	226.80
384.76	226.74
385.13	226.71
385.51	226.70
385.89	226.63
386.27	226.57
386.64	226.59
387.02	226.53
387.40	226.47
387.78	226.42
388.15	226.39
388.53	226.36
388.91	226.31
389.29	226.28
389.66	226.25
390.04	226.24
390.42	226.24
390.79	226.23
391.17	226.19
391.55	226.06
391.92	226.07
392.30	226.07
392.68	226.07
393.05	226.07
393.43	226.08
393.81	226.08
394.18	226.08
394.56	226.06
394.94	226.10
395.31	226.11
395.69	226.19
396.06	226.24
396.44	226.31
396.82	226.38
397.19	226.52
397.57	226.60
397.95	226.68
398.32	226.73
