SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Fri Feb 01 14:40:34 EST 2013
User: group
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: USB2E7196
Integration Time (usec): 70000 (USB2E7196)
Spectra Averaged: 10 (USB2E7196)
Boxcar Smoothing: 10 (USB2E7196)
Correct for Electrical Dark: No (USB2E7196)
Strobe/Lamp Enabled: No (USB2E7196)
Correct for Detector Non-linearity: No (USB2E7196)
Correct for Stray Light: No (USB2E7196)
Number of Pixels in Processed Spectrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
339.09	0.00
339.48	216.50
339.86	218.30
340.24	218.60
340.63	220.70
341.01	224.30
341.39	223.70
341.78	223.50
342.16	225.70
342.54	226.80
342.93	215.06
343.31	225.93
343.69	226.44
344.07	226.84
344.46	227.29
344.84	227.70
345.22	227.91
345.60	228.17
345.99	228.38
346.37	228.60
346.75	228.68
347.13	228.64
347.52	228.73
347.90	228.81
348.28	228.86
348.66	228.91
349.05	228.96
349.43	228.96
349.81	228.91
350.19	228.89
350.57	228.88
350.96	228.92
351.34	229.00
351.72	229.07
352.10	229.19
352.48	229.27
352.87	229.25
353.25	229.20
353.63	229.19
354.01	229.19
354.39	229.23
354.77	229.26
355.15	229.43
355.54	229.43
355.92	229.30
356.30	229.35
356.68	229.48
357.06	229.35
357.44	229.41
357.82	229.40
358.20	229.43
358.58	229.54
358.97	229.66
359.35	229.73
359.73	229.83
360.11	229.90
360.49	229.90
360.87	230.00
361.25	230.14
361.63	230.28
362.01	230.38
362.39	230.40
362.77	230.44
363.15	230.37
363.53	230.43
363.91	230.60
364.29	230.66
364.67	230.42
365.05	230.59
365.43	230.58
365.81	230.64
366.19	230.71
366.57	230.67
366.95	230.57
367.33	230.39
367.71	230.39
368.09	230.40
368.47	230.38
368.85	230.30
369.23	230.29
369.61	230.21
369.99	230.26
370.37	230.15
370.75	230.25
371.13	230.08
371.51	229.94
371.89	229.85
372.27	229.72
372.65	229.72
373.03	229.63
373.41	229.58
373.78	229.51
374.16	229.40
374.54	229.34
374.92	229.34
375.30	229.45
375.68	229.34
376.06	229.20
376.44	229.13
376.82	229.10
377.19	229.03
377.57	228.97
377.95	228.80
378.33	228.72
378.71	228.60
379.09	228.68
379.47	228.71
379.84	228.71
380.22	228.67
380.60	228.63
380.98	228.62
381.36	228.65
381.73	228.62
382.11	228.60
382.49	228.53
382.87	228.33
383.25	228.13
383.62	228.26
384.00	228.25
384.38	228.25
384.76	228.21
385.13	228.12
385.51	228.04
385.89	228.03
386.27	228.03
386.64	228.00
387.02	227.96
387.40	227.87
387.78	227.80
388.15	227.90
388.53	227.82
388.91	227.73
389.29	227.63
389.66	227.63
390.04	227.60
390.42	227.55
390.79	227.60
391.17	227.68
391.55	227.51
391.92	227.44
392.30	227.47
392.68	227.52
393.05	227.63
393.43	227.61
393.81	227.60
394.18	227.56
394.56	227.42
394.94	227.59
395.31	227.62
395.69	227.72
396.06	227.65
396.44	227.83
396.82	227.88
397.19	228.04
397.57	228.09
397.95	228.16
398.32	228.31
398.70	228.35
399.07	228.47
399.45	228.54
399.82	228.58
400.20	228.64
400.58	228.68
400.95	228.63
401.33	228.85
401.70	229.04
402.08	229.14
402.45	229.32
402.83	229.27
403.20	229.36
403.58	229.40
403.95	229.58
404.33	229.62
404.71	229.75
405.08	229.89
405.46	229.91
405.83	229.94
406.21	230.01
406.58	230.30
406.96	230.34
407.33	230.49
407.70	230.73
408.08	231.01
408.45	231.26
408.83	231.39
409.20	231.55
409.58	231.70
409.95	231.92
410.33	232.13
410.70	232.28
411.08	232.65
411.45	233.02
411.82	233.12
412.20	233.52
412.57	233.90
412.95	234.15
413.32	234.64
413.69	235.10
414.07	235.50
414.44	235.91
414.82	236.43
415.19	237.03
415.56	237.60
415.94	238.11
416.31	238.70
416.68	239.52
417.06	240.09
417.43	240.77
417.81	241.54
418.18	242.47
418.55	243.45
418.93	244.24
419.30	245.07
419.67	246.08
420.04	246.96
420.42	247.87
420.79	249.10
421.16	250.10
421.54	251.35
421.91	252.63
422.28	253.84
422.66	255.09
423.03	256.41
423.40	257.78
423.77	259.12
424.15	260.43
424.52	261.90
424.89	263.54
425.26	265.14
425.64	266.51
426.01	267.95
426.38	269.61
426.75	271.30
427.13	272.97
427.50	274.75
427.87	276.58
428.24	278.39
428.61	280.07
428.99	282.10
429.36	284.14
429.73	285.99
430.10	288.02
430.47	290.15
430.85	292.15
431.22	294.41
431.59	296.91
431.96	299.26
432.33	301.83
432.70	304.26
433.08	307.15
433.45	309.93
433.82	312.60
434.19	315.60
434.56	318.46
434.93	321.16
435.30	323.82
435.68	326.79
436.05	329.78
436.42	332.71
436.79	335.30
437.16	338.06
437.53	341.15
437.90	344.05
438.27	346.86
438.64	349.88
439.01	352.41
439.38	354.70
439.75	356.83
440.13	359.32
440.50	361.68
440.87	363.54
441.24	365.51
441.61	367.77
441.98	369.29
442.35	371.11
442.72	373.05
443.09	375.00
443.46	375.91
443.83	376.59
444.20	377.09
444.57	377.95
444.94	378.30
445.31	378.62
445.68	379.17
446.05	379.39
446.42	378.87
446.79	378.40
447.16	377.86
447.53	377.64
447.90	376.47
448.27	375.36
448.64	373.73
449.01	372.62
449.37	370.60
449.74	368.60
450.11	366.46
450.48	364.04
450.85	361.50
451.22	359.56
451.59	357.50
451.96	355.54
452.33	353.00
452.70	350.56
453.07	347.69
453.43	344.59
453.80	341.69
454.17	339.05
454.54	336.70
454.91	333.99
455.28	331.35
455.65	328.72
456.02	326.49
456.38	324.23
456.75	321.48
457.12	319.08
457.49	316.78
457.86	314.30
458.23	312.33
458.59	310.16
458.96	308.00
459.33	305.97
459.70	304.04
460.07	302.42
460.43	300.67
460.80	299.02
461.17	297.45
461.54	295.99
461.91	294.47
462.27	292.86
462.64	291.43
463.01	289.86
463.38	288.63
463.74	286.97
464.11	285.70
464.48	284.70
464.85	283.59
465.21	282.77
465.58	281.84
465.95	280.58
466.32	279.60
466.68	278.61
467.05	277.67
467.42	276.61
467.78	275.49
468.15	274.45
468.52	273.65
468.88	272.69
469.25	271.73
469.62	271.12
469.98	270.50
470.35	269.80
470.72	269.09
471.08	268.21
471.45	267.60
471.82	267.00
472.18	266.16
472.55	265.70
472.92	264.98
473.28	264.44
473.65	263.90
474.02	263.34
474.38	262.80
474.75	262.41
475.11	261.89
475.48	261.58
475.85	261.17
476.21	260.74
476.58	260.47
476.94	260.07
477.31	259.61
477.67	259.06
478.04	258.77
478.41	258.53
478.77	258.39
479.14	257.98
479.50	257.74
479.87	257.66
480.23	257.48
480.60	257.20
480.96	257.04
481.33	256.97
481.69	256.82
482.06	256.70
482.42	256.52
482.79	256.50
483.15	256.36
483.52	256.48
483.88	256.45
484.25	256.51
484.61	256.60
484.98	256.70
485.34	256.89
485.71	257.03
486.07	257.05
486.44	257.03
486.80	257.15
487.17	257.39
487.53	257.54
487.90	257.74
488.26	258.17
488.62	258.44
488.99	258.75
489.35	259.16
489.72	259.61
490.08	260.07
490.44	260.60
490.81	261.15
491.17	261.51
491.54	262.13
491.90	262.66
492.26	263.34
492.63	263.89
492.99	264.52
493.36	265.36
493.72	266.34
494.08	267.30
494.45	268.39
494.81	269.40
495.17	270.48
495.54	271.59
495.90	272.74
496.26	274.10
496.63	275.30
496.99	276.62
497.35	278.07
497.72	279.55
498.08	281.04
498.44	282.65
498.80	284.59
499.17	286.39
499.53	288.25
499.89	290.28
500.26	292.36
500.62	294.54
500.98	296.84
501.34	299.23
501.71	301.74
502.07	304.31
502.43	306.95
502.79	309.74
503.16	312.61
503.52	315.72
503.88	318.82
504.24	322.21
504.60	325.64
504.97	329.26
505.33	332.94
505.69	337.03
506.05	341.05
506.41	345.03
506.78	349.39
507.14	353.78
507.50	358.29
507.86	363.19
508.22	368.12
508.59	372.94
508.95	378.02
509.31	383.43
509.67	388.92
510.03	394.67
510.39	400.47
510.75	406.60
511.12	412.67
511.48	419.13
511.84	425.50
512.20	432.10
512.56	438.87
512.92	446.06
513.28	453.10
513.64	460.35
514.00	468.02
514.37	475.66
514.73	483.30
515.09	491.16
515.45	499.20
515.81	507.47
516.17	515.97
516.53	524.72
516.89	533.46
517.25	542.31
517.61	551.30
517.97	560.44
518.33	569.40
518.69	578.82
519.05	588.53
519.41	598.60
519.77	608.72
520.13	619.10
520.49	629.19
520.85	639.57
521.21	650.19
521.57	661.05
521.93	671.69
522.29	682.80
522.65	693.80
523.01	704.78
523.37	715.84
523.73	727.25
524.09	738.50
524.45	749.87
524.81	761.76
525.17	773.70
525.53	786.07
525.89	798.40
526.25	810.92
526.61	822.54
526.97	834.58
527.33	846.87
527.68	859.13
528.04	871.50
528.40	884.28
528.76	897.21
529.12	909.75
529.48	922.69
529.84	935.53
530.20	948.92
