SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Fri Feb 01 17:20:26 EST 2013
User: group
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: USB2E7196
Integration Time (usec): 35000 (USB2E7196)
Spectra Averaged: 100 (USB2E7196)
Boxcar Smoothing: 10 (USB2E7196)
Correct for Electrical Dark: No (USB2E7196)
Strobe/Lamp Enabled: No (USB2E7196)
Correct for Detector Non-linearity: No (USB2E7196)
Correct for Stray Light: No (USB2E7196)
Number of Pixels in Processed Spectrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
339.09	0.00
339.48	212.66
339.86	214.32
340.24	215.76
340.63	217.13
341.01	220.31
341.39	219.61
341.78	221.20
342.16	221.83
342.54	222.69
342.93	211.23
343.31	221.92
343.69	222.45
344.07	222.95
344.46	223.36
344.84	223.74
345.22	223.96
345.60	224.22
345.99	224.41
346.37	224.57
346.75	224.67
347.13	224.75
347.52	224.83
347.90	224.91
348.28	224.94
348.66	225.02
349.05	225.03
349.43	225.06
349.81	225.13
350.19	225.19
350.57	225.24
350.96	225.34
351.34	225.41
351.72	225.51
352.10	225.56
352.48	225.68
352.87	225.75
353.25	225.82
353.63	225.90
354.01	225.99
354.39	226.07
354.77	226.18
355.15	226.27
355.54	226.35
355.92	226.37
356.30	226.42
356.68	226.55
357.06	226.62
357.44	226.70
357.82	226.76
358.20	226.84
358.58	226.93
358.97	226.98
359.35	227.05
359.73	227.11
360.11	227.20
360.49	227.21
360.87	227.26
361.25	227.32
361.63	227.41
362.01	227.46
362.39	227.49
362.77	227.54
363.15	227.56
363.53	227.61
363.91	227.62
364.29	227.68
364.67	227.58
365.05	227.59
365.43	227.63
365.81	227.66
366.19	227.70
366.57	227.69
366.95	227.69
367.33	227.69
367.71	227.68
368.09	227.67
368.47	227.68
368.85	227.63
369.23	227.61
369.61	227.51
369.99	227.47
370.37	227.41
370.75	227.39
371.13	227.35
371.51	227.27
371.89	227.26
372.27	227.21
372.65	227.18
373.03	227.14
373.41	227.06
373.78	227.00
374.16	226.86
374.54	226.78
374.92	226.70
375.30	226.64
375.68	226.59
376.06	226.54
376.44	226.47
376.82	226.42
377.19	226.35
377.57	226.29
377.95	226.19
378.33	226.17
378.71	226.05
379.09	225.99
379.47	225.94
379.84	225.87
380.22	225.78
380.60	225.70
380.98	225.65
381.36	225.61
381.73	225.54
382.11	225.54
382.49	225.48
382.87	225.45
383.25	225.39
383.62	225.43
384.00	225.37
384.38	225.31
384.76	225.28
385.13	225.30
385.51	225.26
385.89	225.20
386.27	225.15
386.64	225.14
387.02	225.08
387.40	225.04
387.78	224.99
388.15	224.97
388.53	224.93
388.91	224.90
389.29	224.85
389.66	224.84
390.04	224.79
390.42	224.81
390.79	224.75
391.17	224.72
391.55	224.58
391.92	224.55
392.30	224.56
392.68	224.58
393.05	224.53
393.43	224.54
393.81	224.57
394.18	224.54
394.56	224.53
394.94	224.57
395.31	224.57
395.69	224.59
396.06	224.62
396.44	224.66
396.82	224.66
397.19	224.74
397.57	224.73
397.95	224.78
398.32	224.81
398.70	224.91
399.07	225.00
399.45	225.04
399.82	225.08
400.20	225.09
400.58	225.13
400.95	225.15
401.33	225.25
401.70	225.36
402.08	225.45
402.45	225.55
402.83	225.64
403.20	225.72
403.58	225.83
403.95	225.96
404.33	226.09
404.71	226.20
405.08	226.37
405.46	226.52
405.83	226.65
406.21	226.79
406.58	226.92
406.96	227.05
407.33	227.19
407.70	227.42
408.08	227.70
408.45	227.90
408.83	228.17
409.20	228.37
409.58	228.55
409.95	228.79
410.33	229.07
410.70	229.32
411.08	229.65
411.45	229.92
411.82	230.20
412.20	230.54
412.57	230.98
412.95	231.26
413.32	231.69
