SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Mon Feb 25 17:20:12 EST 2013
User: group
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: USB2E7196
Integration Time (usec): 104000 (USB2E7196)
Spectra Averaged: 20 (USB2E7196)
Boxcar Smoothing: 10 (USB2E7196)
Correct for Electrical Dark: No (USB2E7196)
Strobe/Lamp Enabled: No (USB2E7196)
Correct for Detector Non-linearity: No (USB2E7196)
Correct for Stray Light: No (USB2E7196)
Number of Pixels in Processed Spectrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
339.09	0.00
339.48	197.95
339.86	199.50
340.24	200.25
340.63	202.60
341.01	209.10
341.39	204.80
341.78	207.05
342.16	209.55
342.54	209.45
342.93	198.00
343.31	208.02
343.69	208.53
344.07	209.09
344.46	209.65
344.84	210.06
345.22	210.16
345.60	210.55
345.99	210.82
346.37	210.96
346.75	211.05
347.13	211.09
347.52	211.22
347.90	211.40
348.28	211.51
348.66	211.65
349.05	211.65
349.43	211.82
349.81	211.94
350.19	212.05
350.57	212.22
350.96	212.38
351.34	212.54
351.72	212.80
352.10	212.90
352.48	212.92
352.87	212.98
353.25	213.00
353.63	213.01
354.01	213.10
354.39	213.20
354.77	213.32
355.15	213.52
355.54	213.59
355.92	213.58
356.30	213.69
356.68	213.96
357.06	214.13
357.44	214.08
357.82	214.19
358.20	214.33
358.58	214.38
358.97	214.51
359.35	214.61
359.73	214.68
360.11	214.73
360.49	214.81
360.87	214.86
361.25	215.08
361.63	215.23
362.01	215.34
362.39	215.38
362.77	215.48
363.15	215.54
363.53	215.57
363.91	215.59
364.29	215.66
364.67	215.39
365.05	215.38
365.43	215.49
365.81	215.52
366.19	215.75
366.57	215.83
366.95	215.78
367.33	215.74
367.71	215.75
368.09	215.82
368.47	215.84
368.85	215.86
369.23	215.97
369.61	215.81
369.99	215.85
370.37	215.82
370.75	215.97
371.13	215.86
371.51	215.77
371.89	215.79
372.27	215.74
372.65	215.68
373.03	215.58
373.41	215.47
373.78	215.34
374.16	215.00
374.54	214.92
374.92	214.95
375.30	214.88
375.68	214.79
376.06	214.77
376.44	214.70
376.82	214.69
377.19	214.55
377.57	214.53
377.95	214.36
378.33	214.38
378.71	214.08
379.09	214.13
379.47	214.16
379.84	214.10
380.22	213.96
380.60	213.91
380.98	213.89
381.36	213.88
381.73	213.92
382.11	214.01
382.49	213.95
382.87	213.81
383.25	213.74
383.62	214.11
384.00	213.95
384.38	213.92
384.76	214.02
385.13	214.17
385.51	214.11
385.89	214.09
386.27	213.97
386.64	214.06
387.02	213.92
387.40	213.86
387.78	213.90
388.15	213.90
388.53	213.96
388.91	214.01
389.29	213.98
389.66	213.90
390.04	213.80
390.42	213.88
390.79	213.90
391.17	213.94
391.55	213.57
391.92	213.62
392.30	213.74
392.68	213.65
393.05	213.49
393.43	213.58
393.81	213.53
394.18	213.49
394.56	213.43
394.94	213.58
395.31	213.51
395.69	213.58
396.06	213.63
396.44	213.60
396.82	213.57
397.19	213.80
397.57	213.79
397.95	213.93
398.32	213.88
398.70	213.92
399.07	214.09
399.45	214.07
399.82	214.10
400.20	214.01
400.58	213.97
400.95	213.98
401.33	214.05
401.70	214.33
402.08	214.45
402.45	214.56
402.83	214.60
403.20	214.80
403.58	214.84
403.95	215.01
404.33	215.21
404.71	215.35
405.08	215.64
405.46	215.81
405.83	215.94
406.21	216.09
406.58	216.39
406.96	216.55
407.33	216.81
407.70	217.06
408.08	217.65
408.45	218.02
408.83	218.44
409.20	218.72
409.58	218.94
409.95	219.49
410.33	219.90
410.70	220.34
411.08	220.87
411.45	221.40
411.82	221.90
412.20	222.60
412.57	223.40
412.95	223.76
413.32	224.53
413.69	225.37
414.07	226.16
414.44	227.02
414.82	227.95
415.19	229.02
415.56	230.13
415.94	231.14
416.31	232.46
416.68	233.70
417.06	235.24
417.43	236.73
417.81	238.33
418.18	240.13
418.55	241.86
418.93	243.75
419.30	245.70
419.67	247.73
420.04	249.75
420.42	251.81
420.79	254.65
421.16	257.26
421.54	259.96
421.91	262.85
422.28	265.70
422.66	268.75
423.03	271.87
423.40	274.89
423.77	278.21
424.15	281.51
424.52	285.00
424.89	288.80
425.26	292.45
425.64	295.85
426.01	299.54
426.38	303.58
426.75	307.68
427.13	311.81
427.50	316.22
427.87	320.82
428.24	325.46
428.61	329.62
428.99	334.51
429.36	339.69
429.73	344.77
430.10	349.82
430.47	354.97
430.85	360.30
431.22	365.95
431.59	372.12
431.96	377.96
432.33	384.44
432.70	390.61
433.08	397.80
433.45	404.48
433.82	411.16
434.19	418.75
434.56	426.11
434.93	433.22
435.30	440.27
435.68	448.06
436.05	455.76
436.42	463.48
436.79	470.44
437.16	477.93
437.53	485.86
437.90	493.78
438.27	501.54
438.64	509.60
439.01	517.20
439.38	523.55
439.75	529.94
440.13	537.23
440.50	544.00
440.87	549.64
441.24	555.64
441.61	562.12
441.98	566.69
442.35	572.10
442.72	577.77
443.09	583.31
443.46	586.43
443.83	588.65
444.20	590.56
444.57	593.24
444.94	594.44
445.31	595.76
445.68	597.25
446.05	597.70
446.42	596.76
446.79	595.78
447.16	594.66
447.53	593.77
447.90	590.53
448.27	587.62
448.64	583.32
449.01	580.25
449.37	575.07
449.74	569.97
450.11	563.99
450.48	557.12
450.85	550.12
451.22	544.30
451.59	538.70
451.96	533.25
452.33	526.11
452.70	519.66
453.07	511.92
453.43	503.86
453.80	496.45
454.17	489.41
454.54	482.70
454.91	475.61
455.28	468.64
455.65	462.33
456.02	456.02
456.38	450.53
456.75	443.64
457.12	437.83
457.49	432.16
457.86	426.51
458.23	421.87
458.59	416.69
458.96	411.43
459.33	406.65
459.70	402.06
460.07	398.55
460.43	394.36
460.80	390.45
461.17	387.06
461.54	383.48
461.91	380.00
462.27	376.41
462.64	373.50
463.01	370.29
463.38	367.08
463.74	363.69
464.11	360.93
464.48	358.61
464.85	355.92
465.21	354.09
465.58	351.97
465.95	349.40
466.32	347.40
466.68	345.37
467.05	343.50
467.42	341.39
467.78	339.16
468.15	337.26
468.52	335.78
468.88	333.74
469.25	332.10
469.62	330.83
469.98	329.33
470.35	327.98
470.72	326.66
471.08	325.14
471.45	324.01
471.82	322.95
472.18	321.70
472.55	321.00
472.92	320.00
473.28	319.29
473.65	318.58
474.02	317.87
474.38	317.46
474.75	317.04
475.11	316.62
475.48	316.35
475.85	316.06
476.21	315.96
476.58	315.99
476.94	315.95
477.31	315.86
477.67	316.02
478.04	316.09
478.41	316.41
478.77	317.13
479.14	317.42
479.50	317.89
479.87	318.54
480.23	319.20
480.60	319.71
480.96	320.33
481.33	321.35
481.69	322.22
482.06	323.17
482.42	324.11
482.79	325.25
483.15	326.54
483.52	328.16
483.88	329.67
484.25	331.25
484.61	333.00
484.98	334.88
485.34	337.00
485.71	339.27
486.07	341.57
486.44	343.60
486.80	346.07
487.17	348.65
487.53	351.50
487.90	354.51
488.26	357.78
488.62	361.27
488.99	364.72
489.35	368.41
489.72	372.29
490.08	376.53
490.44	380.88
490.81	385.43
491.17	389.99
491.54	394.99
491.90	400.20
492.26	405.67
492.63	411.38
492.99	417.32
493.36	423.63
493.72	430.24
494.08	437.18
494.45	444.53
494.81	452.30
495.17	460.09
495.54	468.45
495.90	477.02
496.26	485.91
496.63	495.26
496.99	505.15
497.35	515.44
497.72	526.07
498.08	537.01
498.44	548.25
498.80	560.61
499.17	573.10
499.53	585.93
499.89	599.39
500.26	613.16
500.62	627.28
500.98	642.10
501.34	657.45
501.71	673.60
502.07	689.97
502.43	706.79
502.79	724.08
503.16	741.82
503.52	760.30
503.88	779.10
504.24	798.66
504.60	818.42
504.97	838.85
505.33	859.76
505.69	882.02
506.05	904.65
506.41	926.97
506.78	949.95
507.14	973.45
507.50	997.65
507.86	1022.34
508.22	1047.74
508.59	1073.07
508.95	1099.56
509.31	1126.01
509.67	1153.39
510.03	1181.08
510.39	1209.57
510.75	1238.45
511.12	1267.64
511.48	1297.55
511.84	1327.83
512.20	1358.06
512.56	1388.99
512.92	1420.61
513.28	1451.80
513.64	1483.57
514.00	1515.54
514.37	1547.76
